Resume_ID,Name,Skills,Experience_Years,Education,Certifications,Job_Role,Recruiter_Decision,Salary_Expectation_Dollars,Projects_Count,AI_Score,Python_Skill,SQL_Skill,ML_Skill,PowerBI_Skill,Excel_Skill,TensorFlow_Skill,NLP_Skill,Pytorch_Skill,Experience_Level
745,Nicole Austin,"pytorch, nlp, tensorflow",7,B.Sc,Deep Learning Specialization,AI Researcher,1,106421,2,100,0,0,0,0,0,1,1,1,Senior
746,Megan Peterson,"java, c++, react",0,PhD,Deep Learning Specialization,Software Engineer,0,118475,2,35,0,0,0,0,0,0,0,0,Fresher
747,Susan Andrews,"nlp, tensorflow",6,B.Tech,Google ML,AI Researcher,1,106122,10,100,0,0,0,0,0,1,1,0,Mid
748,Ryan Arnold,"nlp, pytorch, python",2,B.Sc,AWS Certified,AI Researcher,1,45134,10,95,1,0,0,0,0,0,1,1,Junior
749,Jessica Porter,"nlp, pytorch, tensorflow",2,PhD,Deep Learning Specialization,AI Researcher,0,47573,3,60,0,0,0,0,0,1,1,1,Junior
750,Christopher Smith,"c++, react, java, sql",1,M.Tech,None,Software Engineer,0,58823,3,45,0,1,0,0,0,0,0,0,Fresher
751,Thomas Ramos,"cybersecurity, networking, linux",8,PhD,Deep Learning Specialization,Cybersecurity Analyst,1,107124,2,100,0,0,0,0,0,0,0,0,Senior
752,Jacob Brown,"deep learning, python, sql",4,B.Tech,None,Data Scientist,1,90584,3,70,1,1,0,0,0,0,0,0,Mid
753,Melissa Preston,"react, c++, sql, java",9,PhD,Deep Learning Specialization,Software Engineer,1,68203,9,100,0,1,0,0,0,0,0,0,Senior
754,Kevin Carlson,"machine learning, python, deep learning",0,B.Tech,Deep Learning Specialization,Data Scientist,0,91454,1,30,1,0,1,0,0,0,0,0,Fresher
755,Jesse Bird,"python, pytorch, tensorflow",9,MBA,AWS Certified,AI Researcher,1,97312,1,100,1,0,0,0,0,1,0,1,Senior
756,Alyssa Rivera,"c++, java",5,B.Tech,Deep Learning Specialization,Software Engineer,1,116922,0,70,0,0,0,0,0,0,0,0,Mid
757,Michelle Nolan,"python, pytorch, tensorflow, nlp",6,PhD,Deep Learning Specialization,AI Researcher,1,71832,4,100,1,0,0,0,0,1,1,1,Mid
758,Randy Williams,"pytorch, python, tensorflow",0,B.Tech,None,AI Researcher,0,88958,4,35,1,0,0,0,0,1,0,1,Fresher
759,Eric Jimenez,"nlp, tensorflow, pytorch, python",6,B.Tech,Google ML,AI Researcher,1,75755,0,90,1,0,0,0,0,1,1,1,Mid
760,Janice Mann,"deep learning, sql",1,MBA,Google ML,Data Scientist,0,71365,6,60,0,1,0,0,0,0,0,0,Fresher
761,Reginald Hernandez,"ethical hacking, linux, cybersecurity, networking",6,B.Sc,Deep Learning Specialization,Cybersecurity Analyst,1,85255,10,100,0,0,0,0,0,0,0,0,Mid
762,Shane Thomas,"machine learning, deep learning, sql",6,M.Tech,None,Data Scientist,1,41610,7,100,0,1,1,0,0,0,0,0,Mid
763,Mr. Johnathan Garcia,"sql, java, react",2,B.Tech,None,Software Engineer,0,82150,4,55,0,1,0,0,0,0,0,0,Junior
764,Thomas Moore,"sql, deep learning",6,B.Tech,Deep Learning Specialization,Data Scientist,1,116832,1,85,0,1,0,0,0,0,0,0,Mid
765,Carrie Vazquez,"sql, deep learning, python",0,B.Tech,Google ML,Data Scientist,0,93534,5,50,1,1,0,0,0,0,0,0,Fresher
766,Nicholas Stevens,"python, tensorflow, nlp",1,MBA,AWS Certified,AI Researcher,1,52956,8,75,1,0,0,0,0,1,1,0,Fresher
767,Angelica Copeland,"ethical hacking, cybersecurity",0,MBA,AWS Certified,Cybersecurity Analyst,0,68407,4,40,0,0,0,0,0,0,0,0,Fresher
768,Ashley Peck,"react, sql, java, c++",5,B.Sc,Deep Learning Specialization,Software Engineer,1,75828,4,100,0,1,0,0,0,0,0,0,Mid
769,Robin Bradford,"python, deep learning, sql, machine learning",9,MBA,None,Data Scientist,1,93197,0,100,1,1,1,0,0,0,0,0,Senior
770,Danielle York,"sql, python",8,MBA,AWS Certified,Data Scientist,1,104379,6,100,1,1,0,0,0,0,0,0,Senior
771,Dr. Bradley Rogers,"networking, linux, cybersecurity, ethical hacking",6,PhD,Google ML,Cybersecurity Analyst,1,58947,8,100,0,0,0,0,0,0,0,0,Mid
772,Matthew Price,"tensorflow, pytorch, python",9,PhD,Google ML,AI Researcher,1,75101,2,100,1,0,0,0,0,1,0,1,Senior
773,Trevor Sampson,"sql, machine learning",1,PhD,Deep Learning Specialization,Data Scientist,0,95743,4,50,0,1,1,0,0,0,0,0,Fresher
774,Steve Olson,"python, pytorch, tensorflow",0,MBA,Deep Learning Specialization,AI Researcher,0,54236,6,55,1,0,0,0,0,1,0,1,Fresher
775,Amy White,"machine learning, deep learning, python, sql",4,B.Sc,None,Data Scientist,1,51928,8,100,1,1,1,0,0,0,0,0,Mid
776,Sara Ward,"tensorflow, python, pytorch, nlp",2,PhD,Deep Learning Specialization,AI Researcher,1,116970,3,65,1,0,0,0,0,1,1,1,Junior
777,Traci Austin,"python, sql, deep learning, machine learning",10,M.Tech,Deep Learning Specialization,Data Scientist,1,110158,8,100,1,1,1,0,0,0,0,0,Senior
778,Megan Juarez,"sql, c++, java",6,B.Sc,None,Software Engineer,1,113366,4,95,0,1,0,0,0,0,0,0,Mid
779,Matthew Smith,"deep learning, machine learning, python",10,B.Tech,None,Data Scientist,1,58090,4,100,1,0,1,0,0,0,0,0,Senior
780,Martin Norris,"java, react, c++",10,M.Tech,None,Software Engineer,1,74425,5,100,0,0,0,0,0,0,0,0,Senior
781,Paul Torres,"python, nlp, pytorch, tensorflow",6,PhD,Deep Learning Specialization,AI Researcher,1,65650,3,100,1,0,0,0,0,1,1,1,Mid
782,Dennis Hunt,"python, sql",0,B.Tech,Google ML,Data Scientist,1,76195,10,70,1,1,0,0,0,0,0,0,Fresher
783,Miss Katherine Olson DDS,"sql, c++",7,M.Tech,Deep Learning Specialization,Software Engineer,1,61986,5,100,0,1,0,0,0,0,0,0,Senior
784,Tabitha Mcgee,"ethical hacking, cybersecurity",5,PhD,Google ML,Cybersecurity Analyst,1,92506,5,95,0,0,0,0,0,0,0,0,Mid
785,Sharon Murray,"linux, ethical hacking",5,B.Tech,AWS Certified,Cybersecurity Analyst,1,111508,7,100,0,0,0,0,0,0,0,0,Mid
786,Jonathan Edwards,"python, pytorch, tensorflow, nlp",9,M.Tech,None,AI Researcher,1,67670,9,100,1,0,0,0,0,1,1,1,Senior
787,Amy Campbell,"python, deep learning",9,B.Tech,AWS Certified,Data Scientist,1,108567,1,100,1,0,0,0,0,0,0,0,Senior
788,Jacob Duncan,"networking, linux, ethical hacking, cybersecurity",7,PhD,None,Cybersecurity Analyst,1,92893,7,100,0,0,0,0,0,0,0,0,Senior
789,Christina Sanchez,"tensorflow, nlp",3,B.Tech,Google ML,AI Researcher,1,74914,10,100,0,0,0,0,0,1,1,0,Junior
790,Yvonne Maynard,"linux, cybersecurity",9,B.Sc,Deep Learning Specialization,Cybersecurity Analyst,1,78574,7,100,0,0,0,0,0,0,0,0,Senior
791,Kimberly Clark,"java, c++, sql",10,MBA,None,Software Engineer,1,53207,1,100,0,1,0,0,0,0,0,0,Senior
792,Kendra Delacruz,"deep learning, machine learning, sql, python",1,PhD,None,Data Scientist,1,108185,8,70,1,1,1,0,0,0,0,0,Fresher
793,Tom Bennett,"sql, deep learning, python, machine learning",6,MBA,Google ML,Data Scientist,1,107075,8,100,1,1,1,0,0,0,0,0,Mid
794,Jennifer Hess,"sql, deep learning, python, machine learning",7,M.Tech,None,Data Scientist,1,71964,7,100,1,1,1,0,0,0,0,0,Senior
795,Jason Mayer,"tensorflow, python, nlp, pytorch",10,B.Sc,Deep Learning Specialization,AI Researcher,1,82119,2,100,1,0,0,0,0,1,1,1,Senior
796,Stephen Mills,"react, java, c++, sql",3,PhD,Google ML,Software Engineer,1,63537,2,70,0,1,0,0,0,0,0,0,Junior
797,Deborah Lynch,"networking, cybersecurity, ethical hacking",7,PhD,None,Cybersecurity Analyst,1,54150,0,85,0,0,0,0,0,0,0,0,Senior
798,Matthew Sandoval,"ethical hacking, networking, cybersecurity",1,M.Tech,None,Cybersecurity Analyst,1,47674,9,70,0,0,0,0,0,0,0,0,Fresher
799,Elizabeth Smith,"sql, java, c++",4,B.Tech,Deep Learning Specialization,Software Engineer,1,113251,8,100,0,1,0,0,0,0,0,0,Mid
800,James Allen,"machine learning, sql, python, deep learning",7,B.Tech,Google ML,Data Scientist,1,71459,0,100,1,1,1,0,0,0,0,0,Senior
801,Scott Kaiser,"tensorflow, nlp, pytorch, python",8,M.Tech,Google ML,AI Researcher,1,53090,6,100,1,0,0,0,0,1,1,1,Senior
802,James Baker,"networking, ethical hacking",6,B.Sc,Deep Learning Specialization,Cybersecurity Analyst,1,107340,7,100,0,0,0,0,0,0,0,0,Mid
803,Maria Bell,"deep learning, python, sql, machine learning",8,MBA,None,Data Scientist,1,115812,5,100,1,1,1,0,0,0,0,0,Senior
804,Jason West,"sql, c++",1,B.Tech,AWS Certified,Software Engineer,1,45422,10,80,0,1,0,0,0,0,0,0,Fresher
805,Dylan Bailey,"sql, c++, java, react",4,MBA,None,Software Engineer,1,119370,3,75,0,1,0,0,0,0,0,0,Mid
806,Brian Welch,"tensorflow, python, nlp, pytorch",9,M.Tech,Google ML,AI Researcher,1,68212,9,100,1,0,0,0,0,1,1,1,Senior
807,Lori Oliver,"python, deep learning, machine learning, sql",8,B.Tech,None,Data Scientist,1,41965,2,100,1,1,1,0,0,0,0,0,Senior
808,Nathan Miller,"python, machine learning, deep learning",9,M.Tech,AWS Certified,Data Scientist,1,64058,1,100,1,0,1,0,0,0,0,0,Senior
809,Mary Hodge,"sql, machine learning, python, deep learning",6,B.Tech,Deep Learning Specialization,Data Scientist,1,77388,4,100,1,1,1,0,0,0,0,0,Mid
810,Shannon Perkins,"linux, ethical hacking",8,MBA,AWS Certified,Cybersecurity Analyst,1,96662,9,100,0,0,0,0,0,0,0,0,Senior
811,Lisa Martin,"deep learning, sql, machine learning, python",3,B.Sc,AWS Certified,Data Scientist,1,89915,9,100,1,1,1,0,0,0,0,0,Junior
812,Brittany Knight,"deep learning, python, sql",2,B.Sc,Deep Learning Specialization,Data Scientist,0,99578,0,45,1,1,0,0,0,0,0,0,Junior
813,James Williams,"sql, python, machine learning, deep learning",6,M.Tech,Deep Learning Specialization,Data Scientist,1,112595,7,100,1,1,1,0,0,0,0,0,Mid
814,Cody Nolan,"tensorflow, pytorch",6,M.Tech,Deep Learning Specialization,AI Researcher,1,53035,10,100,0,0,0,0,0,1,0,1,Mid
815,Jose Kane,"ethical hacking, networking",5,M.Tech,Deep Learning Specialization,Cybersecurity Analyst,1,75413,4,90,0,0,0,0,0,0,0,0,Mid
816,Anthony Contreras,"linux, cybersecurity, ethical hacking",8,MBA,Deep Learning Specialization,Cybersecurity Analyst,1,114489,9,100,0,0,0,0,0,0,0,0,Senior
817,Andrea Stone,"java, react, sql",4,PhD,Deep Learning Specialization,Software Engineer,1,49673,7,100,0,1,0,0,0,0,0,0,Mid
818,Cindy Armstrong,"tensorflow, nlp, pytorch, python",1,PhD,AWS Certified,AI Researcher,0,83138,3,55,1,0,0,0,0,1,1,1,Fresher
819,Misty Bailey,"sql, machine learning, python, deep learning",4,B.Sc,Deep Learning Specialization,Data Scientist,1,73783,3,85,1,1,1,0,0,0,0,0,Mid
820,Adam Tapia,"networking, linux, ethical hacking",4,PhD,None,Cybersecurity Analyst,1,107425,2,65,0,0,0,0,0,0,0,0,Mid
821,Erin Kemp,"cybersecurity, ethical hacking, linux, networking",1,B.Sc,Google ML,Cybersecurity Analyst,0,51229,2,50,0,0,0,0,0,0,0,0,Fresher
822,Ronald Tucker,"ethical hacking, networking, linux, cybersecurity",0,B.Tech,None,Cybersecurity Analyst,0,93079,2,30,0,0,0,0,0,0,0,0,Fresher
823,Patrick Hayes,"sql, machine learning",9,B.Sc,Google ML,Data Scientist,1,54846,8,100,0,1,1,0,0,0,0,0,Senior
824,Colleen Bates,"java, c++, react, sql",10,PhD,Deep Learning Specialization,Software Engineer,1,77427,10,100,0,1,0,0,0,0,0,0,Senior
825,Christopher Fisher,"java, c++, react, sql",6,B.Tech,Deep Learning Specialization,Software Engineer,1,58157,4,100,0,1,0,0,0,0,0,0,Mid
826,Kelly Mejia,"linux, cybersecurity, ethical hacking",4,MBA,AWS Certified,Cybersecurity Analyst,1,67535,1,70,0,0,0,0,0,0,0,0,Mid
827,Kyle Anderson,"tensorflow, python",9,PhD,AWS Certified,AI Researcher,1,65183,1,100,1,0,0,0,0,1,0,0,Senior
828,Tiffany Cox,"react, sql",8,M.Tech,AWS Certified,Software Engineer,1,46717,6,100,0,1,0,0,0,0,0,0,Senior
829,Stephen Miller,"tensorflow, nlp, python",10,M.Tech,Google ML,AI Researcher,1,65446,9,100,1,0,0,0,0,1,1,0,Senior
830,Deborah Hughes,"cybersecurity, ethical hacking, networking, linux",3,MBA,None,Cybersecurity Analyst,1,53096,7,85,0,0,0,0,0,0,0,0,Junior
831,Courtney Ware,"pytorch, nlp, python, tensorflow",1,MBA,None,AI Researcher,1,84774,9,75,1,0,0,0,0,1,1,1,Fresher
832,Christina Sosa,"react, c++, java, sql",6,B.Tech,Google ML,Software Engineer,1,74854,6,100,0,1,0,0,0,0,0,0,Mid
833,Antonio Hill,"pytorch, python",4,M.Tech,AWS Certified,AI Researcher,1,54228,1,65,1,0,0,0,0,0,0,1,Mid
834,Omar Hill,"python, sql, machine learning",3,MBA,Deep Learning Specialization,Data Scientist,1,59564,2,65,1,1,1,0,0,0,0,0,Junior
835,Mike Hayes,"ethical hacking, cybersecurity, networking, linux",5,B.Tech,AWS Certified,Cybersecurity Analyst,1,104149,9,100,0,0,0,0,0,0,0,0,Mid
836,Larry Moreno,"java, sql, c++",8,PhD,None,Software Engineer,1,59474,3,100,0,1,0,0,0,0,0,0,Senior
837,Kelly Jones,"deep learning, python",9,B.Tech,Google ML,Data Scientist,1,91723,8,100,1,0,0,0,0,0,0,0,Senior
838,Cheryl Green,"react, c++",7,PhD,None,Software Engineer,1,107965,10,100,0,0,0,0,0,0,0,0,Senior
839,Yolanda Vasquez,"ethical hacking, networking, cybersecurity, linux",8,B.Sc,None,Cybersecurity Analyst,1,99384,1,100,0,0,0,0,0,0,0,0,Senior
840,Rebecca Walker,"machine learning, python, sql",2,MBA,Deep Learning Specialization,Data Scientist,1,84205,4,65,1,1,1,0,0,0,0,0,Junior
841,Gerald Greene,"cybersecurity, networking, linux, ethical hacking",10,M.Tech,Deep Learning Specialization,Cybersecurity Analyst,1,114697,9,100,0,0,0,0,0,0,0,0,Senior
842,Matthew Mckinney,"python, pytorch",5,MBA,AWS Certified,AI Researcher,1,101270,7,100,1,0,0,0,0,0,0,1,Mid
843,Jasmine Duffy,"python, sql, deep learning",3,MBA,AWS Certified,Data Scientist,1,55341,10,100,1,1,0,0,0,0,0,0,Junior
844,Daniel Carter,"ethical hacking, linux",2,MBA,None,Cybersecurity Analyst,1,116969,7,65,0,0,0,0,0,0,0,0,Junior
845,Gregory Murray,"deep learning, machine learning, sql",10,B.Tech,None,Data Scientist,1,70494,7,100,0,1,1,0,0,0,0,0,Senior
846,Megan Stephenson,"react, sql, c++, java",8,B.Sc,None,Software Engineer,1,93647,10,100,0,1,0,0,0,0,0,0,Senior
847,Curtis Wood,"deep learning, machine learning",4,B.Tech,Google ML,Data Scientist,1,88986,2,70,0,0,1,0,0,0,0,0,Mid
848,Nicole Martinez,"python, sql, deep learning",2,PhD,AWS Certified,Data Scientist,1,82119,8,85,1,1,0,0,0,0,0,0,Junior
849,Tonya Sanchez,"sql, java, react",1,M.Tech,AWS Certified,Software Engineer,0,48917,3,50,0,1,0,0,0,0,0,0,Fresher
850,Lori Lopez DDS,"machine learning, python, sql",2,B.Tech,None,Data Scientist,0,44219,4,55,1,1,1,0,0,0,0,0,Junior
851,Hannah Smith,"ethical hacking, linux, networking",7,B.Sc,None,Cybersecurity Analyst,1,63601,10,100,0,0,0,0,0,0,0,0,Senior
852,Amanda Shepherd,"python, pytorch, nlp, tensorflow",1,B.Sc,Google ML,AI Researcher,0,101851,2,50,1,0,0,0,0,1,1,1,Fresher
853,Timothy Smith,"cybersecurity, ethical hacking, networking, linux",3,MBA,AWS Certified,Cybersecurity Analyst,1,97789,5,85,0,0,0,0,0,0,0,0,Junior
854,Christian Elliott,"python, pytorch, tensorflow, nlp",9,M.Tech,None,AI Researcher,1,91064,5,100,1,0,0,0,0,1,1,1,Senior
855,Michelle Baker,"sql, java",7,M.Tech,AWS Certified,Software Engineer,1,48252,4,100,0,1,0,0,0,0,0,0,Senior
856,Felicia Gonzalez,"machine learning, python, sql, deep learning",6,M.Tech,AWS Certified,Data Scientist,1,116163,2,100,1,1,1,0,0,0,0,0,Mid
857,Karen Castillo,"sql, deep learning, python",5,MBA,Deep Learning Specialization,Data Scientist,1,46669,5,100,1,1,0,0,0,0,0,0,Mid
858,Autumn Obrien,"networking, cybersecurity, linux",9,B.Tech,Google ML,Cybersecurity Analyst,1,69810,0,100,0,0,0,0,0,0,0,0,Senior
859,Eric Ramirez,"machine learning, sql, deep learning",10,PhD,None,Data Scientist,1,54054,0,100,0,1,1,0,0,0,0,0,Senior
860,Terry Simpson,"linux, ethical hacking, networking",4,M.Tech,Deep Learning Specialization,Cybersecurity Analyst,1,62790,9,100,0,0,0,0,0,0,0,0,Mid
861,Karen Acosta,"pytorch, python",8,B.Tech,AWS Certified,AI Researcher,1,94680,10,100,1,0,0,0,0,0,0,1,Senior
862,Chelsea Weaver,"tensorflow, pytorch, python, nlp",6,PhD,AWS Certified,AI Researcher,1,109248,8,100,1,0,0,0,0,1,1,1,Mid
863,Theresa Villanueva,"linux, networking, cybersecurity",9,MBA,Deep Learning Specialization,Cybersecurity Analyst,1,73851,6,100,0,0,0,0,0,0,0,0,Senior
864,Dennis Gamble,"sql, python, machine learning, deep learning",3,B.Sc,None,Data Scientist,1,94642,8,90,1,1,1,0,0,0,0,0,Junior
865,Joseph Gallagher,"networking, cybersecurity, ethical hacking",8,B.Tech,None,Cybersecurity Analyst,1,94140,4,100,0,0,0,0,0,0,0,0,Senior
866,Ashley Luna,"tensorflow, python, nlp",6,PhD,Deep Learning Specialization,AI Researcher,1,112672,2,95,1,0,0,0,0,1,1,0,Mid
867,Timothy Buckley,"python, sql, machine learning",10,MBA,Google ML,Data Scientist,1,114118,2,100,1,1,1,0,0,0,0,0,Senior
868,Samuel Mckinney,"pytorch, python, tensorflow, nlp",5,MBA,Google ML,AI Researcher,1,109244,5,100,1,0,0,0,0,1,1,1,Mid
869,Peter Wilson,"java, react, sql, c++",6,M.Tech,Google ML,Software Engineer,1,66936,5,100,0,1,0,0,0,0,0,0,Mid
870,Cassandra Crawford,"tensorflow, nlp, pytorch",6,PhD,AWS Certified,AI Researcher,1,41199,9,100,0,0,0,0,0,1,1,1,Mid
871,Kenneth Lee,"sql, machine learning, python",3,PhD,Google ML,Data Scientist,1,45975,10,100,1,1,1,0,0,0,0,0,Junior
872,Karina Stone,"java, c++, react, sql",8,PhD,Google ML,Software Engineer,1,77705,0,100,0,1,0,0,0,0,0,0,Senior
873,Lorraine Hammond,"linux, cybersecurity",8,MBA,AWS Certified,Cybersecurity Analyst,1,60790,7,100,0,0,0,0,0,0,0,0,Senior
874,Matthew Ward,"machine learning, python, deep learning, sql",9,B.Tech,Google ML,Data Scientist,1,107697,5,100,1,1,1,0,0,0,0,0,Senior
875,Wayne Hudson,"c++, react, sql, java",5,B.Sc,AWS Certified,Software Engineer,1,84438,10,100,0,1,0,0,0,0,0,0,Mid
876,Brandi Hernandez,"python, sql, machine learning, deep learning",4,B.Tech,AWS Certified,Data Scientist,1,65571,5,95,1,1,1,0,0,0,0,0,Mid
877,James Pruitt,"machine learning, deep learning, python",3,PhD,None,Data Scientist,1,107521,10,95,1,0,1,0,0,0,0,0,Junior
878,Margaret Martin,"tensorflow, nlp, python",0,M.Tech,AWS Certified,AI Researcher,0,40085,2,35,1,0,0,0,0,1,1,0,Fresher
879,Rachel Johnson,"deep learning, machine learning, sql, python",2,PhD,None,Data Scientist,0,50002,1,45,1,1,1,0,0,0,0,0,Junior
880,Elizabeth Smith,"cybersecurity, ethical hacking, networking, linux",6,PhD,Google ML,Cybersecurity Analyst,1,67810,1,95,0,0,0,0,0,0,0,0,Mid
881,Desiree White,"react, sql",9,B.Tech,AWS Certified,Software Engineer,1,50001,6,100,0,1,0,0,0,0,0,0,Senior
882,Cindy Hamilton,"java, c++",8,M.Tech,AWS Certified,Software Engineer,1,71678,0,100,0,0,0,0,0,0,0,0,Senior
883,Scott Fuller,"pytorch, tensorflow, python, nlp",4,B.Tech,None,AI Researcher,1,66621,5,85,1,0,0,0,0,1,1,1,Mid
884,Kristen West MD,"sql, machine learning",9,PhD,AWS Certified,Data Scientist,1,119901,3,100,0,1,1,0,0,0,0,0,Senior
885,Joe Martinez,"tensorflow, pytorch, nlp, python",4,B.Sc,AWS Certified,AI Researcher,1,103738,10,100,1,0,0,0,0,1,1,1,Mid
886,David Tran,"machine learning, deep learning",9,PhD,None,Data Scientist,1,51682,8,100,0,0,1,0,0,0,0,0,Senior
887,Steven Gonzalez,"machine learning, deep learning, sql",3,PhD,AWS Certified,Data Scientist,1,48470,7,90,0,1,1,0,0,0,0,0,Junior
888,Debra Williams,"ethical hacking, cybersecurity, linux",1,B.Sc,Deep Learning Specialization,Cybersecurity Analyst,0,117772,2,45,0,0,0,0,0,0,0,0,Fresher
889,Hannah Rivera,"cybersecurity, ethical hacking, linux",7,MBA,AWS Certified,Cybersecurity Analyst,1,64888,5,100,0,0,0,0,0,0,0,0,Senior
890,Mrs. Heather Williams MD,"python, machine learning, deep learning, sql",7,M.Tech,Google ML,Data Scientist,1,112572,5,100,1,1,1,0,0,0,0,0,Senior
891,Jason Case,"cybersecurity, networking",7,M.Tech,Google ML,Cybersecurity Analyst,1,117696,4,100,0,0,0,0,0,0,0,0,Senior
892,Sandra Scott,"pytorch, tensorflow, python",8,M.Tech,None,AI Researcher,1,82202,5,100,1,0,0,0,0,1,0,1,Senior
893,Brian Sullivan,"ethical hacking, networking",6,PhD,Google ML,Cybersecurity Analyst,1,45959,5,100,0,0,0,0,0,0,0,0,Mid
894,Nicole Cox,"sql, java, react, c++",0,MBA,None,Software Engineer,0,70344,4,40,0,1,0,0,0,0,0,0,Fresher
895,Timothy Thomas,"sql, java, c++",3,M.Tech,None,Software Engineer,1,46781,6,75,0,1,0,0,0,0,0,0,Junior
896,Erin Murphy,"nlp, tensorflow, python, pytorch",6,MBA,AWS Certified,AI Researcher,1,102676,0,90,1,0,0,0,0,1,1,1,Mid
897,Amber Crosby,"react, sql, java, c++",2,M.Tech,Deep Learning Specialization,Software Engineer,1,99600,3,65,0,1,0,0,0,0,0,0,Junior
898,Patricia Dunn,"tensorflow, nlp, python, pytorch",8,M.Tech,Google ML,AI Researcher,1,100399,7,100,1,0,0,0,0,1,1,1,Senior
899,Margaret Price,"java, sql",2,MBA,None,Software Engineer,1,66087,9,75,0,1,0,0,0,0,0,0,Junior
900,Barry Mitchell,"networking, cybersecurity, linux",2,PhD,Deep Learning Specialization,Cybersecurity Analyst,1,55337,6,75,0,0,0,0,0,0,0,0,Junior
901,Benjamin Gray,"networking, ethical hacking, cybersecurity, linux",2,MBA,None,Cybersecurity Analyst,0,60745,0,40,0,0,0,0,0,0,0,0,Junior
902,John Wilson,"pytorch, nlp, python, tensorflow",7,M.Tech,AWS Certified,AI Researcher,1,112353,10,100,1,0,0,0,0,1,1,1,Senior
903,Lisa White,"deep learning, machine learning, sql, python",6,PhD,Deep Learning Specialization,Data Scientist,1,48306,10,100,1,1,1,0,0,0,0,0,Mid
904,James Grimes,"pytorch, python",9,PhD,Deep Learning Specialization,AI Researcher,1,97435,7,100,1,0,0,0,0,0,0,1,Senior
905,Stacy Flores,"deep learning, machine learning",4,PhD,AWS Certified,Data Scientist,0,103828,0,60,0,0,1,0,0,0,0,0,Mid
906,Amber Hunt,"linux, ethical hacking",10,MBA,Google ML,Cybersecurity Analyst,1,41917,9,100,0,0,0,0,0,0,0,0,Senior
907,Brandon Lucero,"python, tensorflow, nlp",6,B.Tech,None,AI Researcher,1,56712,5,100,1,0,0,0,0,1,1,0,Mid
908,Joshua Jensen DDS,"python, deep learning, machine learning",0,B.Tech,AWS Certified,Data Scientist,0,72251,6,55,1,0,1,0,0,0,0,0,Fresher
909,Amy Anderson,"python, tensorflow",5,B.Tech,Google ML,AI Researcher,1,88058,0,70,1,0,0,0,0,1,0,0,Mid
910,Colin Morris,"networking, linux, ethical hacking",3,MBA,AWS Certified,Cybersecurity Analyst,1,102914,6,85,0,0,0,0,0,0,0,0,Junior
911,Erin Hull,"machine learning, deep learning",6,PhD,AWS Certified,Data Scientist,1,117600,0,80,0,0,1,0,0,0,0,0,Mid
912,Ann Long,"nlp, pytorch, tensorflow",6,M.Tech,Deep Learning Specialization,AI Researcher,1,64149,0,85,0,0,0,0,0,1,1,1,Mid
913,Krystal Cole,"pytorch, python, nlp",10,M.Tech,None,AI Researcher,1,89696,3,100,1,0,0,0,0,0,1,1,Senior
914,Laura Vasquez,"deep learning, sql, machine learning",3,B.Tech,None,Data Scientist,0,94832,3,60,0,1,1,0,0,0,0,0,Junior
915,John Holland,"linux, networking, cybersecurity, ethical hacking",3,MBA,AWS Certified,Cybersecurity Analyst,1,114989,9,100,0,0,0,0,0,0,0,0,Junior
916,Marcus Edwards,"sql, python",7,PhD,None,Data Scientist,1,72691,1,85,1,1,0,0,0,0,0,0,Senior
917,Amy Carter,"tensorflow, python, nlp, pytorch",0,M.Tech,None,AI Researcher,0,113643,4,40,1,0,0,0,0,1,1,1,Fresher
918,Michael Jimenez,"deep learning, machine learning, python, sql",5,B.Tech,None,Data Scientist,1,92538,1,75,1,1,1,0,0,0,0,0,Mid
919,Shannon Frazier,"deep learning, python",5,MBA,AWS Certified,Data Scientist,1,100800,3,85,1,0,0,0,0,0,0,0,Mid
920,Kelly Harrell,"cybersecurity, networking, ethical hacking",4,MBA,None,Cybersecurity Analyst,1,112115,9,100,0,0,0,0,0,0,0,0,Mid
921,Jonathan Myers,"java, sql, react, c++",9,B.Sc,Google ML,Software Engineer,1,108502,9,100,0,1,0,0,0,0,0,0,Senior
922,Gary Fisher,"ethical hacking, networking",6,PhD,AWS Certified,Cybersecurity Analyst,1,66054,2,90,0,0,0,0,0,0,0,0,Mid
923,Michael Padilla,"tensorflow, python",7,B.Sc,Deep Learning Specialization,AI Researcher,1,98529,1,95,1,0,0,0,0,1,0,0,Senior
924,Kerry Sanders,"python, machine learning, deep learning, sql",1,PhD,Google ML,Data Scientist,1,113545,6,70,1,1,1,0,0,0,0,0,Fresher
925,Amy Reynolds,"cybersecurity, networking, ethical hacking",8,PhD,Deep Learning Specialization,Cybersecurity Analyst,1,54594,2,100,0,0,0,0,0,0,0,0,Senior
926,Colleen Conner,"c++, react, sql, java",5,PhD,Deep Learning Specialization,Software Engineer,1,101120,5,100,0,1,0,0,0,0,0,0,Mid
927,John Walker,"machine learning, sql",5,B.Sc,Deep Learning Specialization,Data Scientist,1,108012,7,100,0,1,1,0,0,0,0,0,Mid
928,Bianca Montoya,"c++, sql, java, react",7,B.Sc,None,Software Engineer,1,117476,10,100,0,1,0,0,0,0,0,0,Senior
929,Melinda Lambert,"sql, c++, java",1,M.Tech,None,Software Engineer,0,48157,5,50,0,1,0,0,0,0,0,0,Fresher
930,David Levy,"pytorch, tensorflow, nlp, python",1,M.Tech,None,AI Researcher,0,63713,0,30,1,0,0,0,0,1,1,1,Fresher
